ask.fmt,postMarketChangePercent.fmt,averageDailyVolume10Day.raw,marketCap.fmt,financialCurrency,fiftyTwoWeekChangePercent.fmt,fiftyTwoWeekRange.raw,fiftyTwoWeekLow.fmt,regularMarketChangePercent.fmt,Name,market,bidSize.fmt,exchangeDataDelayedBy,sharesOutstanding.longFmt,region,sharesOutstanding.raw,marketCap.raw,fiftyTwoWeekChangePercent.raw,quoteType,hasPrePostMarketData,fiftyTwoWeekLow.raw,fiftyTwoWeekHighChangePercent.raw,message,trailingAnnualDividendYield.raw,twoHundredDayAverageChange.fmt,sourceInterval,fiftyTwoWeekHighChange.fmt,priceHint,earningsTimestampStart.raw,regularMarketDayHigh.fmt,fiftyDayAverageChange.fmt,dividendRate.fmt,epsForward.raw,fiftyTwoWeekLowChangePercent.raw,twoHundredDayAverageChange.raw,askSize.fmt,regularMarketOpen.raw,dividendYield.fmt,forwardPE.raw,fullExchangeName,averageDailyVolume3Month.raw,bookValue.fmt,nameChangeDate,fiftyTwoWeekHighChange.raw,marketState,bookValue.raw,postMarketPrice.fmt,postMarketPrice.raw,earningsTimestampEnd.raw,epsTrailingTwelveMonths.raw,ask.raw,trailingAnnualDividendRate.fmt,fiftyTwoWeekRange.fmt,dividendYield.raw,fiftyDayAverage.fmt,epsCurrentYear.fmt,postMarketChangePercent.raw,dividendDate.longFmt,regularMarketChangePercent.raw,exchangeTimezoneName,header,exchange,bidSize.longFmt,regularMarketDayLow.raw,trailingPE.raw,regularMarketChange.fmt,regularMarketDayLow.fmt,trailingPE.fmt,regularMarketPreviousClose.raw,earningsTimestampEnd.longFmt,meta.amount,tradeable,triggerable,epsForward.fmt,bid.raw,typeDisp,meta.eventType,averageDailyVolume10Day.fmt,regularMarketDayHigh.raw,earningsTimestamp.longFmt,Name,fiftyTwoWeekLowChange.raw,earningsCallTimestampStart.fmt,epsTrailingTwelveMonths.fmt,averageDailyVolume3Month.fmt,messageBoardId,fiftyTwoWeekLowChange.fmt,customPriceAlertConfidence,earningsTimestampEnd.fmt,prevName,regularMarketDayRange.raw,regularMarketPrice.fmt,earningsCallTimestampStart.raw,priceEpsCurrentYear.raw,language,exchangeTimezoneShortName,ipoExpectedDate,forwardPE.fmt,trailingAnnualDividendYield.fmt,meta.dateEpochMs,postMarketTime.fmt,fiftyDayAverageChangePercent.raw,dividendRate.raw,fiftyTwoWeekHighChangePercent.fmt,earningsTimestampStart.longFmt,bid.fmt,postMarketTime.raw,currency,Ticker,regularMarketTime.fmt,earningsTimestampStart.fmt,gmtOffSetMilliseconds,fiftyDayAverage.raw,postMarketChange.fmt,askSize.longFmt,bidSize.raw,regularMarketChange.raw,twoHundredDayAverageChangePercent.fmt,epsCurrentYear.raw,regularMarketPreviousClose.fmt,averageDailyVolume3Month.longFmt,regularMarketOpen.fmt,earningsCallTimestampEnd.raw,earningsTimestamp.raw,askSize.raw,fiftyTwoWeekHigh.fmt,meta.splitRatio,fiftyDayAverageChange.raw,regularMarketVolume.raw,averageDailyVolume10Day.longFmt,twoHundredDayAverageChangePercent.raw,sharesOutstanding.fmt,postMarketChange.raw,fiftyTwoWeekHigh.raw,fiftyTwoWeekLowChangePercent.fmt,twoHundredDayAverage.fmt,averageAnalystRating,earningsCallTimestampEnd.longFmt,firstTradeDateMilliseconds,earningsTimestamp.fmt,earningsCallTimestampEnd.fmt,priceToBook.raw,regularMarketPrice.raw,priceEpsCurrentYear.fmt,cryptoTradeable,regularMarketVolume.fmt,dividendDate.raw,quoteSourceName,earningsCallTimestampStart.longFmt,regularMarketVolume.longFmt,trailingAnnualDividendRate.raw,priceToBook.fmt,twoHundredDayAverage.raw,marketCap.longFmt,regularMarketDayRange.fmt,isEarningsDateEstimate,fiftyDayAverageChangePercent.fmt,regularMarketTime.raw,dividendDate.fmt,displayName
207.37,-0.20%,2558930,103.834B,USD,107.29%,94.77 - 255.24,94.77,-4.90%,Agnico Eagle Mines Limited,us_market,200,0,"500,307,805",US,500307805.0,103833878528.0,107.29482,EQUITY,True,94.77,-0.18688297,,0.0073313783,44.44,15,-47.70,2,1777579200.0,216.65,-2.80,1.80,12.96501,1.1899335,44.43814,"1,200",216.97,0.87%,16.0077,NYSE,2739228,49.48,,-47.700012,CLOSED,49.48,207.12,207.12,1777579200.0,8.86,207.37,1.60,94.77 - 255.24,0.87,210.34,13.33,-0.20236975,2026-12-14T19:00,-4.90286,America/New_York,,NYQ,200,206.65,23.42438,-10.70,206.65,23.42,218.24,2026-04-30T16:00,,False,False,12.97,207.61,Equity,,2.559M,216.65,2026-04-30T16:00,Agnico Eagle Mines Limited,112.77,2026-05-01,8.86,2.739M,finmb_248095,112.77,LOW,2026-04-30,,206.65 - 216.65,207.54,1777638600.0,15.574241,en-US,EDT,,16.01,0.73%,,7:59PM EDT,-0.013290251,1.8,-18.69%,2026-04-30T16:00,207.61,1773446398.0,USD,AEM,4:00PM EDT,2026-04-30,-14400000,210.3354,-0.42,"1,200",200,-10.7,27.25%,13.32585,218.24,"2,739,228",216.97,1777638600.0,1777579200.0,1200.0,255.24,,-2.7954102,2697502,"2,558,930",0.27245638,500.308M,-0.41999817,255.24,118.99%,163.10,1.9 - Buy,2026-05-01T12:30,99153000000,2026-04-30,2026-05-01,4.194422,207.54,15.57,False,2.698M,1797292800.0,Nasdaq Real Time Price,2026-05-01T12:30,"2,697,502",1.6,4.19,163.10185,"103,833,878,528",206.65 - 216.65,False,-1.33%,1773432003,2026-12-14,Agnico Eagle Mines
35.07,,322980,101.947B,EUR,12.62%,25.13 - 43.62,25.13,-2.15%,Intesa Sanpaolo S.p.A.,us_market,300,0,"2,897,710,445",US,2897710445.0,101947465728.0,12.621975,EQUITY,False,25.13,-0.19738653,,0.0,-3.39,15,-8.61,2,1753873140.0,35.81,-5.97,2.45,4.57336,0.39315557,-3.385151,500,35.81,7.00%,7.655203,OTC Markets OTCPK,425568,4.48,,-8.610001,CLOSED,4.484898,,,1753873140.0,3.93,35.07,0.00,25.13 - 43.62,7.0,40.98,4.15,,2025-12-07T19:00,-2.1520417,America/New_York,,PNK,300,35.04,8.908397,-0.77,35.04,8.91,35.78,2025-07-30T06:59,,False,False,4.57,35.06,Equity,,"322,980",35.81,,Intesa Sanpaolo S.p.A.,9.879999,2025-05-06,3.93,"425,568",finmb_661063,9.88,LOW,2025-07-30,,35.04 - 35.81,35.01,1746536400.0,8.442573,en-US,EDT,,7.66,0.00%,,,-0.14571004,2.45,-19.74%,2025-07-30T06:59,35.06,,USD,ISNPY,4:00PM EDT,2025-07-30,-14400000,40.9814,,500,300,-0.77000046,-8.82%,4.14684,35.78,"425,568",35.81,1746536400.0,,500.0,43.62,,-5.971401,58415,"322,980",-0.08816611,2.898B,,43.62,39.32%,38.40,3.0 - Hold,2025-05-06T13:00,1168439400000,,2025-05-06,7.806197,35.01,8.44,False,"58,415",1765152000.0,Delayed Quote,2025-05-06T13:00,"58,415",0.0,7.81,38.39515,"101,947,465,728",35.04 - 35.81,False,-14.57%,1773432000,2025-12-07,
38.74,,4170,103.582B,JPY,84.43%,16.95 - 40.38,16.95,-0.40%,"Mitsui & Co., Ltd.",us_market,300,0,"2,847,776,615",US,2847776615.0,103582179328.0,84.43434,EQUITY,False,16.95,-0.099232286,"MITSF announced a cash dividend of $60.00 with an ex-date of Mar. 30, 2026",2.8752942,9.95,15,-4.01,2,1777579200.0,36.90,2.27,0.78,,1.1458997,9.953537,100,36.9,2.13%,,OTC Markets OTCPK,7385,18.52,,-4.007,CLOSED,18.524817,,,1777579200.0,1.98,38.74,105.00,16.95 - 40.38,2.13,34.10,,,2021-06-20T20:00,-0.3970657,America/New_York,Dividend,PNK,300,36.9,18.370203,-0.15,36.90,18.37,36.518,2026-04-30T16:00,60.00,False,False,,36.0,Equity,DIVIDEND,"4,170",36.9,2026-02-03T16:00,"Mitsui & Co., Ltd.",19.423,2026-02-03,1.98,"7,385",finmb_91829,19.42,LOW,2026-04-30,,36.9 - 36.9,36.37,1770103800.0,,en-US,EDT,,,287.53%,1774843200000.0,,0.066527404,0.78,-9.92%,2026-04-30T16:00,36.00,,USD,MITSF,4:00PM EDT,2026-04-30,-14400000,34.10414,,100,300,-0.14500046,37.68%,,36.52,"7,385",36.90,1770103800.0,1770152400.0,100.0,40.38,,2.2688599,100,"4,170",0.37675014,2.848B,,40.38,114.59%,26.42,,2026-02-03T07:30,1021901400000,2026-02-03,2026-02-03,1.9634743,36.373,,False,100,1624233600.0,Delayed Quote,2026-02-03T07:30,100,105.0,1.96,26.419464,"103,582,179,328",36.90 - 36.90,True,6.65%,1773432000,2021-06-20,Mitsui &
134.23,0.41%,5223470,103.547B,USD,9.11%,111.22 - 134.12,111.22,1.01%,Duke Energy Corporation (Holdin,us_market,200,0,"777,670,866",US,777670866.0,103546871808.0,9.113479,EQUITY,True,111.22,-0.0072323387,,0.03201335,11.63,15,-0.97,2,1777984200.0,134.12,9.77,4.26,7.15881,0.1971767,11.62709,400,132.49,3.20%,18.599459,NYSE,4290130,65.38,,-0.9700012,CLOSED,65.384,133.70,133.7,1777984200.0,6.31,134.23,4.22,111.22 - 134.12,3.2,123.38,6.70,0.4130703,2026-03-15T20:00,1.00894,America/New_York,,NYQ,200,132.73,21.101425,1.33,132.73,21.10,131.82,2026-05-05T08:30,,False,False,7.16,133.01,Equity,,5.223M,134.12,2026-02-10T08:30,Duke Energy Corporation,21.929993,2026-02-10,6.31,4.29M,finmb_267850,21.93,LOW,2026-05-05,,132.73 - 134.12,133.15,1770735600.0,19.869455,en-US,EDT,,18.60,3.20%,,7:58PM EDT,0.07914419,4.26,-0.72%,2026-05-05T08:30,133.01,1773446288.0,USD,DUK,4:00PM EDT,2026-05-05,-14400000,123.3848,0.55,400,200,1.32999,9.57%,6.70124,131.82,"4,290,130",132.49,1770735600.0,1770730200.0,400.0,134.12,,9.76519,3999495,"5,223,470",0.09567818,777.671M,0.55000305,134.12,19.72%,121.52,2.3 - Buy,2026-02-10T15:00,322151400000,2026-02-10,2026-02-10,2.0364308,133.15,19.87,False,3.999M,1773619200.0,Nasdaq Real Time Price,2026-02-10T15:00,"3,999,495",4.22,2.04,121.5229,"103,546,871,808",132.73 - 134.12,True,7.91%,1773432002,2026-03-15,Duke Energy
89.51,,1140,103.534B,EUR,-26.15%,86.71 - 119.49,86.71,-1.33%,Sanofi,us_market,100,0,"1,207,539,485",US,1207539485.0,103534428160.0,-26.149399,EQUITY,False,86.71,-0.2824504,,0.047410816,-11.03,15,-33.75,2,1776974400.0,97.77,-8.33,4.38,9.25,-0.011186728,-11.02655,100,97.77,5.11%,9.269189,OTC Markets OTCPK,34581,68.09,,-33.75,CLOSED,68.09017,,,1776974400.0,4.66,89.51,4.12,86.71 - 119.49,5.11,94.07,,,2018-05-14T20:00,-1.3348719,America/New_York,,PNK,100,97.77,18.399141,-1.16,97.77,18.40,86.9,2026-04-23T16:00,,False,False,9.25,84.51,Equity,,"1,140",97.77,2026-04-23T16:00,Sanofi,-0.9700012,2026-01-29,4.66,"34,581",finmb_687130,-0.97,LOW,2026-04-23,,97.77 - 97.77,85.74,1769693400.0,,en-US,EDT,,9.27,4.74%,,,-0.0885511,4.38,-28.25%,2026-04-23T16:00,84.51,,USD,SNYNF,4:00PM EDT,2026-04-23,-14400000,94.07,,100,100,-1.1600037,-11.40%,,86.90,"34,581",97.77,1769693400.0,1776974400.0,100.0,119.49,,-8.330002,100,"1,140",-0.11395002,1.208B,,119.49,-1.12%,96.77,,2026-01-29T13:30,1207747800000,2026-04-23,2026-01-29,1.2592125,85.74,,False,100,1526342400.0,Delayed Quote,2026-01-29T13:30,100,4.12,1.26,96.76655,"103,534,428,160",97.77 - 97.77,False,-8.86%,1773432000,2018-05-14,
723.73,,9300,102.946B,JPY,83.27%,333.1 - 771.06,333.10,-0.13%,"Mitsui & Co., Ltd.",us_market,32,0,"142,388,831",US,142388831.0,102945701888.0,83.26836,EQUITY,False,333.1,-0.06234276,,0.14504565,196.34,15,-48.07,2,1777579200.0,738.38,41.37,13.89,37.79,1.1704893,196.3385,100,723.81,1.92%,19.13178,OTC Markets OTCPK,6383,18.52,,-48.070007,CLOSED,18.524817,,,1777579200.0,39.62,723.73,105.00,333.10 - 771.06,1.92,681.62,,,2021-12-08T19:00,-0.12708527,America/New_York,,PNK,32,721.76,18.248108,-0.92,721.76,18.25,723.91,2026-04-30T16:00,,False,False,37.79,721.75,Equity,,"9,300",738.38,2026-02-03T16:00,"Mitsui & Co., Ltd.",389.88998,2026-02-03,39.62,"6,383",finmb_91829,389.89,LOW,2026-04-30,,721.76 - 738.38,722.99,1770103800.0,,en-US,EDT,,19.13,14.50%,,,0.060691737,13.89,-6.23%,2026-04-30T16:00,721.75,,USD,MITSY,4:00PM EDT,2026-04-30,-14400000,681.6212,,100,32,-0.9199829,37.28%,,723.91,"6,383",723.81,1770103800.0,1770152400.0,100.0,771.06,,41.368774,792,"9,300",0.37280536,142.389M,,771.06,117.05%,526.65,1.0 - Strong Buy,2026-02-03T07:30,322151400000,2026-02-03,2026-02-03,39.028187,722.99,,False,792,1639008000.0,Delayed Quote,2026-02-03T07:30,792,105.0,39.03,526.6515,"102,945,701,888",721.76 - 738.38,True,6.07%,1773432000,2021-12-08,
69.11,0.87%,13856590,102.581B,USD,-30.69%,67.56 - 109.5,67.56,0.85%,Boston Scientific Corporation,us_market,200,0,"1,483,885,456",US,1483885456.0,102580994048.0,-30.687565,EQUITY,True,67.56,-0.36867583,,0.0,-27.65,15,-40.37,2,1776861000.0,69.60,-14.43,,3.91589,0.0232386,-27.651756,300,68.96,,17.653713,NYSE,14498678,16.34,,-40.370003,CLOSED,16.341,69.73,69.73,1776861000.0,1.94,69.11,0.00,67.56 - 109.50,,83.56,3.47,0.8679389,,0.846089,America/New_York,,NYQ,200,68.42,35.634018,0.58,68.42,35.63,68.55,2026-04-22T08:30,,False,False,3.92,68.72,Equity,,13.857M,69.595,2026-02-04T08:30,Boston Scientific Corporation,1.5699997,2026-02-04,1.94,14.499M,finmb_317627,1.57,LOW,2026-04-22,,68.42 - 69.595,69.13,1770210000.0,19.925808,en-US,EDT,,17.65,0.00%,,7:59PM EDT,-0.1726804,,-36.87%,2026-04-22T08:30,68.72,1773446371.0,USD,BSX,4:00PM EDT,2026-04-22,-14400000,83.559,0.60,300,200,0.579994,-28.57%,3.46937,68.55,"14,498,678",68.96,1770210000.0,1770211800.0,300.0,109.50,,-14.429001,9936090,"13,856,590",-0.28571248,1.484B,0.6000061,109.5,2.32%,96.78,1.3 - Strong Buy,2026-02-04T13:00,706282200000,2026-02-04,2026-02-04,4.230463,69.13,19.93,False,9.936M,,Nasdaq Real Time Price,2026-02-04T13:00,"9,936,090",0.0,4.23,96.78175,"102,580,994,048",68.42 - 69.60,True,-17.27%,1773432002,,
544.14,,3,102.473B,EUR,-7.98%,484.53 - 708.37,484.53,0.00%,Christian Dior S.E.,us_market,3,0,"180,410,580",US,180410580.0,102473203712.0,-7.9791603,EQUITY,False,484.53,-0.19815914,,0.025176058,-33.80,15,-140.37,2,1769547600.0,568.00,-63.08,16.93,,0.17227004,-33.796326,17,568.0,2.98%,,OTC Markets OTCPK,5,156.62,,-140.37,CLOSED,156.62099,,,1769547600.0,28.97,544.14,14.30,484.53 - 708.37,2.98,631.08,,,2018-04-18T20:00,0.0,America/New_York,,PNK,3,568.0,19.60649,0.00,568.00,19.61,568.0,2026-01-27T16:00,,False,False,,517.5,Equity,,3,568.0,2026-01-27T16:00,Christian Dior SE,83.47,,28.97,5,finmb_877829,83.47,LOW,2026-01-27,,568.0 - 568.0,568.00,,,en-US,EDT,,,2.52%,,,-0.09995052,16.93,-19.82%,2026-01-27T16:00,517.50,,USD,CHDRF,4:00PM EDT,2026-01-27,-14400000,631.0764,,17,3,0.0,-5.62%,,568.00,5,568.00,,1769547600.0,17.0,708.37,,-63.076416,1,3,-0.056159075,180.411M,,708.37,17.23%,601.80,,,1269523800000,2026-01-27,,3.6265893,568.0,,False,1,1524096000.0,Delayed Quote,,1,14.3,3.63,601.7963,"102,473,203,712",568.00 - 568.00,False,-10.00%,1773432000,2018-04-18,
250.16,0.06%,5482290,102.346B,USD,-32.44%,244.28 - 422.95,244.28,-7.58%,Adobe Inc.,us_market,3,0,"407,636,918",US,407636918.0,102345859072.0,-32.44353,EQUITY,True,244.28,-0.41052133,,0.0,-90.97,15,-173.63,2,1781208000.0,256.70,-39.09,,26.35126,0.020632097,-90.966156,1,248.805,,9.461408,NasdaqGS,5188140,27.89,,-173.63,CLOSED,27.885,249.48,249.482,1781208000.0,16.7,250.16,0.00,244.28 - 422.95,,288.41,23.49,0.06497164,,-7.58395,America/New_York,,NMS,3,247.19,14.929341,-20.46,247.19,14.93,269.78,2026-06-11T16:00,,False,True,26.35,248.66,Equity,,5.482M,256.7,2026-03-12T16:00,Adobe Inc.,5.0400085,2026-03-12,16.70,5.188M,finmb_24321,5.04,HIGH,2026-06-11,,247.19 - 256.7,249.32,1773349200.0,10.613594,en-US,EDT,,9.46,0.00%,,7:59PM EDT,-0.13554461,,-41.05%,2026-06-11T16:00,248.66,1773446394.0,USD,ADBE,4:00PM EDT,2026-06-11,-14400000,288.4128,0.16,1,3,-20.46,-26.73%,23.49063,269.78,"5,188,140",248.80,1773349200.0,1773345600.0,1.0,422.95,,-39.092804,17378071,"5,482,290",-0.2673225,407.637M,0.1619873,422.95,2.06%,340.29,2.3 - Buy,2026-03-12T21:00,524323800000,2026-03-12,2026-03-12,8.941008,249.32,10.61,False,17.378M,,Nasdaq Real Time Price,2026-03-12T21:00,"17,378,071",0.0,8.94,340.28616,"102,345,859,072",247.19 - 256.70,True,-13.55%,1773432003,,Adobe
17.38,,798090,102.184B,EUR,-4.01%,14.82 - 22.15,14.82,-3.07%,Compagnie Financiere Richemont ,us_market,"1,271",0,"5,341,820,890",US,5341820890.0,102184017920.0,-4.014987,EQUITY,False,14.82,-0.21534991,,0.1751255,-1.92,15,-4.77,2,1779453000.0,17.88,-2.84,0.38,0.81393,0.1727395,-1.9192505,"3,300",17.82,2.17%,21.353188,OTC Markets OTCPK,555275,43.50,,-4.7700005,CLOSED,43.50103,,,1779453000.0,0.75,17.38,3.14,14.82 - 22.15,2.17,20.22,0.73,,2025-10-06T20:00,-3.067491,America/New_York,,PNK,"1,271",17.34,23.173332,-0.55,17.34,23.17,17.93,2026-05-22T08:30,,False,False,0.81,17.32,Equity,,"798,090",17.88,2026-05-22T08:30,Compagnie Financière Richemont SA,2.5599995,2025-11-14,0.75,"555,275",finmb_877159,2.56,LOW,2026-05-22,,17.34 - 17.88,17.38,1763109000.0,23.728256,en-US,EDT,,21.35,17.51%,,,-0.14054856,0.38,-21.53%,2026-05-22T08:30,17.32,,USD,CFRUY,4:00PM EDT,2026-05-22,-14400000,20.2222,,"3,300",1271,-0.55000114,-9.94%,0.73246,17.93,"555,275",17.82,1763109000.0,1779453000.0,3300.0,22.15,,-2.8422012,76205,"798,090",-0.0994469,5.342B,,22.15,17.27%,19.30,,2025-11-14T08:30,1262097000000,2026-05-22,2025-11-14,0.39953074,17.38,23.73,False,"76,205",1759795200.0,Delayed Quote,2025-11-14T08:30,"76,205",3.14,0.40,19.29925,"102,184,017,920",17.34 - 17.88,False,-14.05%,1773432000,2025-10-06,
151.60,-0.02%,11158740,101.616B,USD,53.50%,66.25 - 168.08,66.25,1.14%,Dell Technologies Inc.,us_market,300,0,"333,917,807",US,333917807.0,101615747072.0,53.501938,EQUITY,True,66.25,-0.0979296,,0.014008404,21.17,15,-16.46,2,1779998400.0,152.95,26.54,2.52,14.43155,1.2886037,21.172699,100,151.0,1.66%,10.506147,NYSE,7714410,-3.70,,-16.460007,CLOSED,-3.703,151.59,151.59,1779998400.0,8.67,151.6,2.10,66.25 - 168.08,1.66,125.08,12.78,-0.019785503,2026-04-30T20:00,1.14068,America/New_York,,NYQ,300,146.82,17.487888,1.71,146.82,17.49,149.91,2026-05-28T16:00,,False,False,14.43,151.69,Equity,,11.159M,152.95,2026-05-28T16:00,Dell Technologies Inc.,85.369995,2026-05-28,8.67,7.714M,finmb_266017,85.37,LOW,2026-05-28,,146.82 - 152.95,151.62,1780000200.0,11.865901,en-US,EDT,,10.51,1.40%,,7:59PM EDT,0.21213764,2.52,-9.79%,2026-05-28T16:00,151.69,1773446396.0,USD,DELL,4:02PM EDT,2026-05-28,-14400000,125.0848,-0.03,100,300,1.70999,16.23%,12.77779,149.91,"7,714,410",151.00,1780000200.0,1779998400.0,100.0,168.08,,26.535194,6407612,"11,158,740",0.16230845,333.918M,-0.02999878,168.08,128.86%,130.45,1.8 - Buy,2026-05-28T20:30,1471440600000,2026-05-28,2026-05-28,-40.94518,151.62,11.87,False,6.408M,1777593600.0,Nasdaq Real Time Price,2026-05-28T20:30,"6,407,612",2.1,-40.95,130.4473,"101,615,747,072",146.82 - 152.95,False,21.21%,1773432128,2026-04-30,Dell
711.34,,280,101.381B,USD,-3.68%,590.63 - 791.41,590.63,1.45%,Zurich Insurance Group Ltd,us_market,3,0,"149,369,269",US,149369269.0,101381398528.0,-3.67859,EQUITY,False,590.63,-0.14237879,,0.0,-38.61,15,-112.68,2,1778702400.0,678.73,-44.89,38.98,42.46,0.14916271,-38.611267,50,678.73,5.74%,15.985163,OTC Markets OTCQX,348,200.42,,-112.67999,CLOSED,200.417,,,1778702400.0,47.17,711.34,0.00,590.63 - 791.41,5.74,723.62,,,,1.4528887,America/New_York,,OQX,3,678.73,14.389019,9.72,678.73,14.39,669.01,2026-05-13T16:00,,False,False,42.46,669.75,Equity,,280,678.73,2026-02-19T16:00,Zurich Insurance Group AG,88.099976,2026-02-19,47.17,348,finmb_956057,88.10,LOW,2026-05-13,,678.73 - 678.73,678.73,1771502400.0,,en-US,EDT,,15.99,0.00%,,,-0.062036373,38.98,-14.24%,2026-05-13T16:00,669.75,,USD,ZFSVF,4:00PM EDT,2026-05-13,-14400000,723.6208,,50,3,9.719971,-5.38%,,669.01,348,678.73,1771502400.0,1771534800.0,50.0,791.41,,-44.89081,3,280,-0.053825524,149.369M,,791.41,14.92%,717.34,,2026-02-19T12:00,1286544600000,2026-02-19,2026-02-19,3.3865888,678.73,,False,3,,Delayed Quote,2026-02-19T12:00,3,0.0,3.39,717.34125,"101,381,398,528",678.73 - 678.73,True,-6.20%,1773432000,,
33.84,,303700,101.153B,USD,-1.30%,30.81 - 38.29,30.81,-0.73%,Zurich Insurance Group Ltd,us_market,412,0,"2,987,385,380",US,2987385380.0,101152866304.0,-1.3020813,EQUITY,False,30.81,-0.11569601,,0.0,-1.85,15,-4.43,2,1778702400.0,34.32,-2.28,1.70,2.40204,0.098993875,-1.8521004,900,34.29,5.02%,14.096352,OTC Markets OTCQX,180438,200.42,,-4.4300003,CLOSED,200.417,,,1778702400.0,2.36,33.84,0.00,30.81 - 38.29,5.02,36.14,,,2025-05-29T20:00,-0.7329229,America/New_York,,OQX,412,33.82,14.347459,-0.25,33.82,14.35,34.11,2026-05-13T16:00,,False,False,2.40,33.8,Equity,,"303,700",34.32,2026-02-19T16:00,Zurich Insurance Group AG,3.0500011,2026-02-19,2.36,"180,438",finmb_956057,3.05,LOW,2026-05-13,,33.82 - 34.32,33.86,1771502400.0,,en-US,EDT,,14.10,0.00%,,,-0.0630932,1.7,-11.57%,2026-05-13T16:00,33.80,,USD,ZURVY,4:00PM EDT,2026-05-13,-14400000,36.1402,,900,412,-0.25,-5.19%,,34.11,"180,438",34.29,1771502400.0,1771534800.0,900.0,38.29,,-2.280201,41709,"303,700",-0.051861983,2.987B,,38.29,9.90%,35.71,,2026-02-19T12:00,1054819800000,2026-02-19,2026-02-19,0.16894774,33.86,,False,"41,709",1748563200.0,Delayed Quote,2026-02-19T12:00,"41,709",0.0,0.17,35.7121,"101,152,866,304",33.82 - 34.32,True,-6.31%,1773432000,2025-05-29,
48.60,0.70%,12682610,101.044B,CAD,62.79%,24.65 - 48.8686,24.65,-0.25%,Canadian Natural Resources Limi,us_market,"1,700",0,"2,085,972,000",US,2085972000.0,101044477952.0,62.789143,EQUITY,True,24.65,-0.008770465,"CNQ announced a cash dividend of $0.625 with an ex-date of Mar. 20, 2026",0.048393738,14.86,15,-0.43,2,1778157000.0,48.87,9.68,1.83,2.5152202,0.96511155,14.8580475,"1,400",48.0,3.77%,19.25875,NYSE,9589416,15.63,,-0.4286003,CLOSED,15.632753,48.78,48.78,1778157000.0,3.79,48.6,2.35,24.65 - 48.87,3.77,38.76,3.07,0.7018996,2026-04-06T20:00,-0.247123,America/New_York,Dividend,NYQ,"1,700",47.72,12.781002,-0.12,47.72,12.78,48.56,2026-05-07T08:30,0.625,False,False,2.52,47.9,Equity,DIVIDEND,12.683M,48.8686,2026-03-05T08:30,Canadian Natural Resources Limited,23.789999,2026-03-05,3.79,9.589M,finmb_527692,23.79,LOW,2026-05-07,,47.72 - 48.8686,48.44,1772726400.0,15.790435,en-US,EDT,,19.26,4.84%,1773979200000.0,7:59PM EDT,0.24960661,1.83,-0.88%,2026-05-07T08:30,47.90,1773446374.0,USD,CNQ,4:00PM EDT,2026-05-07,-14400000,38.7642,0.34,"1,400",1700,-0.120003,44.24%,3.06768,48.56,"9,589,416",48.00,1772726400.0,1772717400.0,1400.0,48.87,,9.6758,10101422,"12,682,610",0.44244146,2.086B,0.34000015,48.8686,96.51%,33.58,2.2 - Buy,2026-03-05T16:00,965050200000,2026-03-05,2026-03-05,3.0986223,48.44,15.79,False,10.101M,1775520000.0,Nasdaq Real Time Price,2026-03-05T16:00,"10,101,422",2.35,3.10,33.58195,"101,044,477,952",47.72 - 48.87,True,24.96%,1773432002,2026-04-06,Canadian Natural Resources
8.38,,135,100.808B,THB,242.86%,2.25 - 9.21,2.25,0.00%,DELTA ELECTRONICS,us_market,100,0,0,US,0.0,100807852032.0,242.85715,EQUITY,False,2.25,-0.08794793,,0.071428575,2.86,15,-0.81,2,1753354740.0,8.50,0.95,0.02,,2.733333,2.8647795,200,8.5,0.23%,,OTC Markets OTCPK,140,0.24,,-0.8100004,CLOSED,0.24111062,,,1753704000.0,0.06,8.38,0.60,2.25 - 9.21,0.23,7.45,,,,0.0,America/New_York,,PNK,100,8.5,140.0,0.00,8.50,140.00,8.4,2025-07-28T08:00,,False,False,,7.47,Equity,,135,8.5,,Delta Electronics (Thailand) Public Company Limited,6.1499996,,0.06,140,finmb_882013,6.15,LOW,2025-07-28,,8.5 - 8.5,8.40,,,en-US,EDT,,,7.14%,,,0.12756518,0.02,-8.79%,2025-07-24T06:59,7.47,,USD,DLEGF,4:00PM EDT,2025-07-24,-14400000,7.44968,,200,100,0.0,51.76%,,8.40,140,8.50,,,200.0,9.21,,0.95031977,152,135,0.51755476,0,,9.21,273.33%,5.54,,,1622813400000,,,34.83878,8.4,,False,152,,Delayed Quote,,152,0.6,34.84,5.53522,"100,807,852,032",8.50 - 8.50,True,12.76%,1773432000,,Delta Electronics (Thailand) Public Company
